30.739905,-16.423329,2.958247
30.119636,-16.399917,-2.694796
29.596401,-16.823367,-2.056907
29.263466,-17.462095,-2.006511
29.009853,-18.118284,-1.927804
28.718035,-18.746713,-1.905006
28.474894,-19.316009,-2.198645
28.069973,-19.714018,-2.837711
27.510414,-19.762858,2.947884
26.826878,-19.589823,2.940602
26.109758,-19.400037,2.874156
25.429743,-19.138323,2.586972
25.040378,-18.824659,2.277372
24.707655,-18.173917,1.847621
24.603915,-17.683143,1.61736
24.632986,-17.181615,1.448335
24.775326,-16.446168,1.37348
24.917573,-15.975617,1.165143
25.151865,-15.523801,1.015867
25.613066,-14.929654,0.806528
25.992776,-14.572766,0.794354
26.566743,-14.097581,0.671041
27.12731,-13.597459,0.832651
27.473859,-13.0645,1.474527
27.441033,-12.707236,2.119826
27.232801,-12.438283,2.801276
26.913862,-12.413659,-2.870296
26.598978,-12.572668,-2.317582
26.209049,-13.035491,-2.125764
25.841511,-13.669566,-1.994975
25.642736,-14.141418,-1.961961
25.441629,-14.597954,-1.903249
25.254055,-15.115724,-1.847237
25.128607,-15.633093,-1.761449
25.039017,-16.149659,-1.679408
24.997561,-16.697943,-1.651142
24.956542,-17.222185,-1.656755
24.919941,-17.755329,-1.560235
24.883112,-18.52207,-1.689482
24.792532,-19.044921,-1.863936
24.462126,-19.746235,-2.18956
24.147954,-20.159357,-2.208142
23.826985,-20.581818,-2.223784
23.506074,-20.985696,-2.225835
23.184647,-21.44182,-2.238573
22.865703,-21.82678,-2.241139
22.529058,-22.258383,-2.087894
22.301545,-22.736906,-1.844611
22.189985,-23.709165,-1.51584
22.205429,-24.430542,-1.880042
21.838817,-24.984556,-2.471966
21.266373,-25.272368,-2.90415
20.620908,-25.476773,-2.551041
20.072049,-25.86825,-2.4978
19.506615,-26.16859,-2.920413
18.906397,-26.151346,2.861164
18.368795,-26.039584,-3.097909
17.803476,-26.093935,-2.892517
17.24926,-26.230754,-2.713085
16.702243,-26.513981,-2.637662
16.185332,-26.842468,-2.418819
15.753327,-27.292364,-2.211179
15.510665,-27.799929,-1.660518
15.621699,-28.31395,-1.192877
15.877822,-28.811459,-0.987239
16.24039,-29.229797,-0.638132
16.660866,-29.419816,0.07135900000000001
17.088529,-29.271372,0.799596
17.249322,-29.022052,1.305828
17.242323,-28.506996,1.954866
16.955407,-28.104511,2.36119
16.526985,-27.691776,2.191699
16.24304,-27.137284,1.951811
16.05586,-26.500222,1.896528
15.836211,-25.840607,1.965549
15.543364,-25.220842,2.013767
15.33753,-24.564606,1.823877
15.203062,-23.927492,1.875598
14.969956,-23.349826,2.141687
14.61615,-22.905346,2.488456
14.065424,-22.643624,2.992447
13.488295,-22.510268,2.839248
13.020543,-22.289007,2.583774
12.556187,-21.902025,2.36719
12.138432,-21.414186,2.181932
11.875178,-20.943068,2.070251
11.617419,-20.443248,1.842426
11.571449,-19.881916,1.679261
11.622965,-19.279069,1.245493
11.874111,-18.778726,1.057599
12.202995,-18.290475,1.054552
12.487154,-17.710799,1.390143
12.560505,-17.077269,1.680938
12.417344,-16.513062,2.245304
11.996312,-16.197026,2.883067
11.3898,-16.071225,2.767235
10.874334,-15.707946,2.2177
10.634641,-15.256103,1.813215
10.588617,-14.74611,1.620626
10.571523,-14.229905,1.578964
10.582465,-13.687208,1.809778
10.338534,-13.085424,2.187118
9.926736999999999,-12.53788,2.407032
9.378565,-12.075271,2.418315
8.998768,-11.718745,2.343624
8.482346,-11.130897,2.250433
8.151363999999999,-10.737104,2.251212
7.818353,-10.32543,2.343515
7.453451,-9.970426,2.449643
7.050197,-9.664066,2.569503
6.627278,-9.360188000000001,2.596987
6.200192,-9.075813,2.504622
5.798886,-8.733705,2.426322
5.424266,-8.386015,2.345979
5.09617,-7.997031,2.167766
4.859568,-7.521979,1.85654
4.78596,-7.015465,1.430204
5.045011,-6.306622,1.113644
5.440618,-5.605877,0.945353
5.906646,-4.976615,0.933978
6.241256,-4.541509,0.871412
6.572338,-4.145854,0.8756969999999999
6.900737,-3.75204,0.867556
7.244392,-3.3526,0.828506
7.606025,-2.976982,0.800893
7.97875,-2.616493,0.6876370000000001
8.389922,-2.302503,0.5327539999999999
8.854639000000001,-2.07774,0.290639
9.347436,-1.980744,0.000436
9.868676000000001,-2.039452,-0.334288
10.344988,-2.262146,-0.5644400000000001
10.778846,-2.551998,-0.714005
11.189534,-2.898061,-0.73086
11.575171,-3.26105,-0.737428
11.978584,-3.643456,-0.71758
12.394964,-3.973743,-0.703161
12.759654,-4.302397,-0.705175
13.159224,-4.657815,-0.679175
13.578359,-4.995725,-0.67808
13.979856,-5.322873,-0.66858
14.390471,-5.656907,-0.676532
14.783421,-5.983069,-0.66764
15.183949,-6.291516,-0.680792
15.791272,-6.800924,-0.70461
16.176076,-7.132232,-0.720137
16.557858,-7.470418,-0.727369
16.928403,-7.819148,-0.736892
17.488054,-8.310522000000001,-0.62846
18.114106,-8.688428,-0.335784
18.803637,-8.85183,-0.088115
19.432893,-8.928988,0.170948
19.922648,-8.791321,0.619646
20.317736,-8.443023999999999,0.865846
20.666967,-8.029197,0.986086
20.803815,-7.51773,2.270084
20.731225,-7.355114,2.898835
20.601797,-7.342328,-2.631691
20.382972,-7.558862,-2.09035
20.060771,-8.099258000000001,-2.126739
19.639441,-8.557829999999999,-2.616981
18.972483,-8.679087000000001,3.121126
18.284406,-8.550482000000001,2.678517
17.830346,-8.282239000000001,2.555456
17.398991,-7.972691,2.50884
16.980079,-7.649196,2.477278
16.558912,-7.298533,2.472275
16.161294,-6.942522,2.492415
15.767386,-6.616372,2.490729
15.340133,-6.272247,2.509035
14.890599,-5.924518,2.51355
14.459607,-5.567343,2.531776
14.052088,-5.266949,2.515475
13.632023,-4.931114,2.502463
13.22472,-4.605682,2.48359
12.823464,-4.272125,2.475844
12.410012,-3.939813,2.444277
12.009814,-3.562052,2.450743
11.609826,-3.246268,2.460241
11.205092,-2.891632,2.511351
10.792026,-2.589279,2.535684
10.356282,-2.314736,2.687839
9.874098999999999,-2.087507,2.918125
9.355505000000001,-1.968704,3.049275
8.812055000000001,-1.898998,3.052762
8.280816,-1.847671,2.997276
7.766641,-1.728111,2.830065
7.282703,-1.536977,2.725912
6.816443,-1.291832,2.603353
6.379063,-0.992789,2.490116
5.996539,-0.671689,2.401728
5.627052,-0.31025,2.512364
5.163612,-0.012707,2.814376
4.416455,0.137911,3.013223
3.896795,0.225741,2.917692
3.194691,0.496304,2.601066
2.632684,0.977534,2.239336
2.350544,1.412293,1.961616
2.200028,1.907754,1.701543
2.177701,2.632744,1.497024
2.292194,3.157473,1.347776
2.403189,3.648905,1.327193
2.546358,4.158964,1.327817
2.665334,4.667347,1.343934
2.775088,5.20786,1.463574
2.820699,5.698856,1.611762
2.759943,6.228241,1.868513
2.591334,6.705499,2.013521
2.362539,7.172026,2.225633
1.788521,7.627195,2.800402
1.083043,7.752787,-3.021318
0.406589,7.583264,-2.776495
-0.231641,7.473304,2.943526
-0.449874,7.555542,2.348647
-0.543536,7.724836,1.593682
-0.486311,7.901899,0.928945
-0.065167,8.242436,0.5177079999999999
0.423928,8.395115000000001,0.115441
0.936542,8.449629,0.130798
1.460344,8.542671,0.273413
1.726661,8.569583,-0.418756
1.999131,8.281451000000001,-0.960768
2.40051,7.752808,-0.856411
2.778905,7.400584,-0.540309
3.337938,7.165008,-0.045395
3.951899,7.310788,0.557912
4.528174,7.721238,0.783883
5.03302,8.267623,0.908046
5.455872,8.852036999999999,1.190369
5.663159,9.502444000000001,1.493272
5.676869,10.136507,1.757172
5.575293,10.737922,1.759505
5.39123,11.304133,2.142811
5.091047,11.809671,2.05674
4.935535,12.319595,1.485111
5.002656,12.576708,0.954461
5.103145,12.711151,0.302466
5.209555,12.724041,-0.439824
5.233335,12.711627,-1.120539
5.270489,12.525031,-1.653351
5.217588,11.942389,-1.356451
5.400707,11.306975,-1.171571
5.578026,10.811695,-1.348092
5.691054,10.205703,-1.302384
5.906278,9.608336,-0.908054
6.240165,8.996547,-1.830681
6.206242,8.861007000000001,-2.426859
5.796467,8.581215,-2.377479
5.336916,8.142327,-2.34036
4.92253,7.704471,-2.268989
4.463192,7.142597,-2.270735
4.122089,6.750142,-2.253511
3.770568,6.334972,-2.155267
3.48397,5.883784,-2.079261
3.247071,5.418806,-1.940849
2.977131,4.727544,-1.849361
2.834995,4.219392,-1.823393
2.688193,3.718528,-1.836422
2.513161,3.210378,-1.879817
2.348961,2.699442,-1.966926
2.11091,2.243335,-2.118907
1.799022,1.845571,-2.372531
1.422825,1.506811,-2.628529
0.9518990000000001,1.304666,-2.907206
0.453038,1.232787,-3.080855
-0.069246,1.235445,3.083601
-0.57073,1.276968,3.014849
-1.079433,1.333579,3.066525
-1.811578,1.350731,-2.946146
-2.470368,1.097092,-2.60189
-2.985989,0.744026,-2.447609
-3.492165,0.389231,-2.750959
-4.050879,0.295505,2.952923
-4.461845,0.547724,2.260135
-4.603039,0.782608,1.677955
-4.55842,1.01371,1.019412
-4.412545,1.199658,0.332485
-4.163834,1.188698,-0.465901
-3.565648,0.8867429999999999,-0.08813600000000001
-3.14957,0.886844,0.433719
-2.575654,1.177593,0.329548
-1.915785,1.212959,-0.291673
-1.333608,0.9043639999999999,-0.823592
-0.952106,0.449386,-0.848141
-0.678646,0.219951,0.023225
-0.579904,0.207483,0.733895
